Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
INFO,Container no default ulimit override: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Ensure that Docker commands always make use of the latest version of their image (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Ensure that Docker's default bridge 'docker0' is not used (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Container in docker0 network: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Docker Security Operations,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Ensure that image sprawl is avoided (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,There are currently: 6 images,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
INFO,Ensure that container sprawl is avoided (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,"There are currently a total of 13 containers, with 13 of them currently running",result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
INFO,Docker Swarm Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Checks: 117,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Score: 5,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Some tests might require root to run,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure a separate partition for containers has been created (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure auditing is configured for the Docker daemon (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories -/run/containerd (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /var/lib/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /etc/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - docker.service (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - docker.socket (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /etc/default/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Dockerfiles and directories - /etc/docker/daemon.json (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,1.1.12 Ensure auditing is configured for Dockerfiles and directories - /etc/containerd/config.toml (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v1 (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v2 (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/runc (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure network traffic is restricted between containers on the default bridge (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure the logging level is set to 'info' (Scored),check,Lack of auditing may allow malicious activities to go unnoticed.,Medium,Audit System,None
WARN,Enable user namespace support (Scored),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Ensure that authorization for Docker client commands is enabled (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure centralized and remote logging is configured (Scored),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure containers are restricted from acquiring new privileges (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure live restore is enabled (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure Userland Proxy is Disabled (Scored),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Ensure that a user for the container has been created (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Running as root: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure Content trust for Docker is Enabled (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure that HEALTHCHECK instructions have been added to container images (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,No Healthcheck found: [nginx:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: 0198ffe37ea4,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [null:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [alpine:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: f9a80a55f492,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,"Ensure that, if applicable, an AppArmor Profile is enabled (Automated)",check,Expose file system details can reveal sensitive information.,Medium,File System,None
WARN,No AppArmorProfile Found: zen_hodgkin,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: infallible_wing,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: pcontainer3,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: pcontainer2,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: pcontainer1,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: reverent_bardeen,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: boring_meninsky,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: goofy_heyrovsky,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: gallant_boyd,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: pedantic_tesla,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: brave_austin,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: busy_ellis,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: gallant_matsumoto,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,Ensure that privileged containers are not used (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running in Privileged mode: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure that the memory usage for containers is limited (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running without memory restrictions: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Ensure that CPU priority is set appropriately on containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running without CPU restrictions: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Ensure that the container's root filesystem is mounted as read only (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
WARN,Container running with root FS mounted R/W: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure that the host's process namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Host PID namespace being shared with: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Ensure that the container is restricted from acquiring additional privileges (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Privileges not restricted: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Ensure that container health is checked at runtime (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Health check not set: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Ensure that the PIDs cgroup limit is used (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,PIDs limit not set: zen_hodgkin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: infallible_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: pcontainer3,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: pcontainer2,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: pcontainer1,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: reverent_bardeen,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: boring_meninsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: goofy_heyrovsky,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: gallant_boyd,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: pedantic_tesla,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: brave_austin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: busy_ellis,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: gallant_matsumoto,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
PASS,Ensure that the version of Docker is up to date (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure Docker is allowed to make changes to iptables (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure insecure registries are not used (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure aufs storage driver is not used (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure the default cgroup usage has been confirmed (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure base device size is not changed until needed (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the docker.service file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that docker.service file permissions are appropriately set (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that docker.socket file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that docker.socket file permissions are set to 644 or more restrictive (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the /etc/docker directory ownership is set to root:root (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that /etc/docker directory permissions are set to 755 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Docker socket file ownership is set to root:docker (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the Docker socket file permissions are set to 660 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the daemon.json file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that daemon.json file permissions are set to 644 or more restrictive (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the /etc/default/docker file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the /etc/default/docker file permissions are set to 644 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Containerd socket file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the Containerd socket file permissions are set to 660 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,"Ensure swarm mode is not Enabled, if not needed (Automated)",check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,"Ensure that, if applicable, SELinux security options are set (Automated)",check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that Linux kernel capabilities are restricted within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure sensitive host system directories are not mounted on containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure sshd is not run within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure privileged ports are not mapped within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that only needed ports are open on the container (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's network namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that incoming container traffic is bound to a specific host interface (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the 'on-failure' container restart policy is set to '5' (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's IPC namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that host devices are not directly exposed to containers (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure mount propagation mode is not set to shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's UTS namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure the default seccomp profile is not Disabled (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that cgroup usage is confirmed (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's user namespaces are not shared (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Docker socket is not mounted inside any containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the minimum number of manager nodes have been created in a swarm (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that swarm services are bound to a specific host interface (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that all Docker swarm overlay networks are encrypted (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that Docker's secret management commands are used for managing secrets in a swarm cluster (Manual) (Swarm mode not enabled),check,Exposure of secrets can lead to unauthorized access.,High,Security System,None
PASS,Ensure that swarm manager is run in auto-lock mode (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the swarm manager auto-lock key is rotated periodically (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
